chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0,432711,0,0,-1,1,0,2,0.0,0.0,0,CJ,0.0,166,False,Season-long loan to PSV Eindhoven,2024-02-04T18:30:25.335183Z,39,432711.jpg,0.0,Egan-Riley,0.2,False,,u,6,90,0,23182,0,23848,116,0.0,0.0,Egan-Riley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,541,189,528,188,483,172,545,188,,,,,,,0,0,0,0,0,0,791,248,416,141,550,185,322,126,0,0
100,100,478969,0,0,-1,1,0,2,0.0,0.0,0,Hjalmar,0.5,167,False,,2023-12-26T00:00:09.124123Z,39,478969.jpg,0.8,Ekdal,0.1,False,,a,6,90,5,10603,72,22126,43,0.1,1.3,Ekdal,325,0,0,0,7,0,0,0,2,0,0,0,41,49.6,13.3,15.0,7.7,4,0.06,0.01,0.07,5.18,401,152,412,149,397,143,424,152,,,,,,,0.02,0.0,0.0,0.02,1.43,1.94,796,252,295,96,505,164,381,148,1.11,0.0
75,100,435973,0,0,-3,3,0,4,0.5,0.7,0,Lyle,1.2,168,False,Muscle injury - 75% chance of playing,2024-02-10T21:00:07.725808Z,47,435973.jpg,3.7,Foster,0.5,False,,d,6,90,52,276362,410,274129,485,0.3,11.1,Foster,1130,4,3,2,29,0,0,0,0,1,0,4,166,266.0,141.5,233.0,64.1,13,2.00,0.58,2.58,22.81,179,19,176,27,99,34,151,30,,,,,,,0.16,0.0,0.05,0.21,1.82,2.31,325,63,229,31,69,13,234,41,1.04,0.16
0,0,493347,0,0,-1,1,0,1,0.0,0.0,0,Denis,0.0,169,False,Permanent transfer to Ternana,2024-02-02T15:27:56.839710Z,39,493347.jpg,0.0,Franchi,0.1,False,,u,6,90,0,10429,0,14373,54,0.0,0.0,Franchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,547,55,534,38,489,27,551,55,,,,,,,0,0,0,0,0,0,799,88,422,47,556,54,376,54,0,0
100,100,60586,0,0,-2,2,0,3,0.7,0.7,0,Jóhann Berg,1.2,170,False,,2023-12-19T18:00:09.313020Z,48,60586.jpg,1.8,Gudmundsson,0.0,False,,a,6,90,29,3819,9,6651,11,0.3,6.0,Gudmundsson,911,0,2,2,17,0,0,0,2,0,0,0,129,145.0,399.8,97.0,64.4,11,0.87,1.99,2.86,13.69,290,120,43,35,206,115,149,79,2,,2,,,,0.09,0.0,0.2,0.29,1.35,1.68,277,179,230,107,334,143,598,223,1.09,0.2
0,0,483391,0,0,0,0,0,2,0.0,0.0,0,Luke,0.0,171,False,Season long loan to Stoke City,2023-08-04T09:35:51.951556Z,40,483391.jpg,0.0,McNally,0.0,False,,u,6,90,0,0,0,1758,0,0.0,0.0,McNally,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,606,225,593,224,553,213,611,225,,,,,,,0,0,0,0,0,0,730,211,489,185,615,221,683,239,0,0
100,100,232917,0,0,-2,2,0,1,-0.5,-0.5,0,Arijanet,0.0,172,False,,2023-11-23T20:00:10.046521Z,43,232917.jpg,0.0,Muric,0.1,False,,a,6,90,0,2236,19,17979,17,0.0,0.0,Muric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,647,89,636,74,604,65,651,89,,,,,,,0,0,0,0,0,0,621,32,550,81,656,88,384,55,0,0
,,216616,0,0,-1,1,0,2,2.0,2.0,6,Dara,2.5,173,False,,,44,216616.jpg,2.0,O'Shea,0.2,False,,a,6,90,41,29304,238,31753,102,0.6,9.3,O'Shea,1747,1,3,2,44,1,0,0,4,0,0,1,302,468.8,119.8,129.0,72.0,19,0.37,0.52,0.89,35.16,51,15,197,46,168,28,122,24,,,,,,,0.02,0.0,0.03,0.05,1.81,2.27,536,106,114,30,293,97,306,117,0.98,0.1
0,0,220598,0,0,-1,1,0,4,0.0,0.0,0,Michael,0.0,174,False,Joined Millwall until the end of the season,2024-01-29T08:15:40.420658Z,49,220598.jpg,1.0,Obafemi,0.0,False,,u,6,90,2,3475,0,6770,8,0.0,0.4,Obafemi,19,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.6,17.0,1.7,0,0.11,0.01,0.12,0.03,779,95,474,61,394,58,484,60,,,,,,,0.52,0.0,0.05,0.57,0.14,0.0,248,53,740,86,480,61,583,81,0.0,0.0
0,0,220037,0,0,0,0,0,1,0.0,0.0,0,Bailey,0.0,175,False,Joined Aarhus on loan,2023-07-26T11:25:50.410533Z,40,220037.jpg,0.0,Peacock-Farrell,0.0,False,,u,6,90,0,0,0,1056,2,0.0,0.0,Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,575,67,562,50,520,39,580,67,,,,,,,0,0,0,0,0,0,690,47,455,59,584,66,697,81,0,0
0,0,192290,0,0,-2,2,0,2,0.0,0.0,0,Connor,0.2,176,False,Season-long loan to Leeds United,2024-02-04T18:31:11.422373Z,43,192290.jpg,0.9,Roberts,0.2,False,,u,6,90,12,15050,0,32201,75,0.0,2.8,Roberts,817,0,1,0,23,0,0,0,3,1,0,0,111,142.8,104.1,12.0,25.7,8,0.00,0.35,0.35,19.91,291,114,226,58,410,149,319,113,,,,,,,0.0,0.0,0.04,0.04,2.19,2.53,610,138,344,115,495,162,363,140,0.88,0.0
,,44683,0,0,-2,2,0,4,-0.5,-0.5,0,Jay,0.0,177,False,,,53,44683.jpg,2.5,Rodriguez,0.2,False,,a,6,90,33,52090,84,64092,135,0.0,6.2,Rodriguez,695,2,1,1,14,0,0,0,0,0,0,3,98,129.8,50.7,206.0,38.0,7,3.33,0.07,3.40,10.69,309,37,321,45,118,35,249,35,,,,,1,,0.43,0.0,0.01,0.44,1.38,1.81,127,37,772,92,234,37,312,49,0.91,0.13
75,75,103914,0,0,0,0,0,2,-0.4,-0.4,0,Charlie,0.0,178,False,Shoulder injury - 75% chance of playing,2024-01-06T22:30:09.694018Z,40,103914.jpg,2.1,Taylor,4.1,False,,d,6,90,34,813034,196,493363,2405,0.0,8.5,Taylor,1440,1,1,2,28,0,0,0,6,0,0,1,226,274.8,126.9,30.0,43.4,16,0.13,0.55,0.68,26.57,169,63,188,41,339,113,225,65,,,,,,,0.01,0.0,0.03,0.04,1.66,1.75,669,169,436,151,275,89,83,28,1.0,0.12
0,0,461102,0,0,0,0,0,2,0.0,0.0,0,Bobby,0.0,179,False,Permanent transfer to Coventry,2023-07-24T09:55:44.165399Z,40,461102.jpg,0.0,Thomas,0.0,False,,u,6,90,0,0,0,1383,0,0.0,0.0,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,594,219,581,218,539,205,599,219,,,,,,,0,0,0,0,0,0,714,201,476,178,603,215,684,240,0,0
0,0,226473,0,0,-1,1,0,3,0.0,0.0,0,Scott,0.0,180,False,Season long loan to Hull,2023-08-21T08:28:24.720790Z,49,226473.jpg,0.0,Twine,0.0,False,,u,6,90,0,119,0,2686,0,0.0,0.0,Twine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,781,333,779,333,774,330,783,334,,,,,,,0,0,0,0,0,0,251,160,742,307,782,334,700,280,0,0
,,133085,0,0,-1,1,0,1,-0.5,-0.5,0,Lawrence,0.0,181,False,,,39,133085.jpg,0.0,Vigouroux,0.3,False,,a,6,90,0,17883,39,16361,84,0.0,0.0,Vigouroux,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,531,43,515,23,470,12,535,43,,,,,,,0,0,0,0,0,0,772,73,403,33,540,42,297,42,0,0
100,100,441455,0,0,-1,1,0,2,0.7,0.7,1,Victor,1.2,182,False,,2023-08-31T02:00:07.534376Z,44,441455.jpg,1.7,da Silva,0.1,False,,a,6,90,31,13692,30,19529,61,0.3,7.0,Vitinho,1411,0,0,2,29,0,0,0,0,0,0,0,156,159.2,104.0,57.0,32.1,16,0.36,0.55,0.91,24.74,273,106,227,59,278,82,283,95,,,,,,,0.02,0.0,0.04,0.06,1.58,1.85,558,115,220,67,346,122,371,144,1.02,0.13
0,0,120202,0,0,0,0,0,4,0.0,0.0,0,Wout,0.0,183,False,On loan to Hoffenheim,2023-08-10T13:52:51.426276Z,55,120202.jpg,0.0,Weghorst,0.0,False,,u,6,90,0,0,0,14961,2,0.0,0.0,Weghorst,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,801,99,801,99,799,99,801,99,,,,,,,0,0,0,0,0,0,98,30,784,94,800,99,548,76,0,0
0,0,511783,0,0,-4,4,0,3,0.0,0.0,0,Anass,0.2,184,False,Season-long loan to Hull City,2024-02-04T18:45:23.350129Z,46,511783.jpg,0.7,Zaroury,0.0,False,,u,6,90,4,1951,0,12554,14,0.0,0.9,Zaroury,149,0,0,0,4,0,0,0,0,1,0,0,10,6.8,36.3,19.0,5.6,1,0.16,0.11,0.27,3.36,476,212,349,181,383,191,441,199,,,,,,,0.1,0.0,0.07,0.17,2.03,2.42,349,224,369,169,518,245,585,214,0.6,0.0
100,100,520295,0,0,0,0,0,4,3.7,3.7,2,David Datro,4.2,200,False,,2023-07-11T09:30:03.546600Z,50,520295.jpg,5.7,Fofana,0.1,False,,a,6,90,17,8192,1282,1801,184,0.8,3.4,D.D.Fofana,148,2,1,0,3,0,0,0,1,0,0,3,63,98.6,35.5,65.0,19.9,1,1.88,0.01,1.89,3.67,332,38,350,49,257,50,353,47,,,,,,,1.14,0.0,0.01,1.15,2.23,1.82,213,48,45,13,10,4,461,64,0.61,0.0
,,207189,0,0,-3,3,1,3,0.7,0.7,2,Sander,1.2,475,False,,,47,207189.jpg,2.0,Berge,0.1,False,,a,6,90,46,13747,25,22579,23,0.3,9.8,Berge,1742,1,1,2,42,0,0,0,5,1,0,3,225,302.2,200.6,117.0,62.0,20,1.59,0.51,2.10,38.80,146,64,124,86,185,105,157,83,,,,,,,0.08,0.0,0.03,0.11,2.0,2.17,319,210,228,106,297,126,418,137,1.03,0.1
,,492831,0,0,-2,2,1,4,3.0,3.0,2,Zeki,3.5,594,False,,,53,492831.jpg,3.0,Amdouni,0.3,False,,a,6,90,68,106349,426,99365,406,0.7,12.8,Amdouni,1657,4,1,5,33,0,0,0,1,0,0,9,200,315.2,220.9,430.0,96.5,23,4.04,1.15,5.19,28.85,139,13,111,13,41,18,74,15,,,,,,,0.22,0.0,0.06,0.28,1.57,1.79,148,38,68,16,164,29,301,47,1.25,0.27
,,432720,0,0,0,0,1,1,1.7,1.7,4,James,2.2,596,False,,,45,432720.jpg,2.8,Trafford,1.0,False,,a,6,90,66,101261,262,106164,449,0.5,14.7,Trafford,2160,0,0,2,50,0,0,0,2,0,98,5,483,826.2,3.3,0.0,83.0,24,0.00,0.03,0.03,41.64,1,1,445,9,681,81,102,1,,,,,,,0.0,4.08,0.0,0.0,1.74,2.08,410,23,135,13,182,22,184,25,1.0,0.08
0,0,83283,0,0,-3,3,0,3,0.0,0.0,0,Nathan,0.0,600,False,Leg injury - Expected back 01 Jul,2024-01-30T14:00:11.447368Z,47,83283.jpg,0.9,Redmond,0.0,False,,i,6,90,11,828,0,4864,4,0.0,2.3,Redmond,132,0,0,0,5,0,0,0,1,0,0,0,38,23.8,52.5,18.0,9.4,0,0.03,0.37,0.40,3.92,440,193,318,169,387,193,416,191,,,,,,,0.02,0.0,0.25,0.27,2.67,3.41,308,200,712,284,498,236,619,233,0.0,0.0
0,0,487702,0,0,-2,2,0,3,0.0,0.0,0,Luca,0.0,605,False,Knee injury - Expected back 19 May,2023-12-06T07:30:10.569273Z,48,487702.jpg,2.7,Koleosho,0.1,False,,i,6,90,40,42792,2,42980,14,0.0,8.3,Koleosho,972,1,2,3,23,0,0,0,0,0,0,0,80,86.8,147.9,213.0,44.5,13,1.96,1.07,3.03,15.55,346,149,172,111,112,72,222,110,,,,,,,0.18,0.0,0.1,0.28,1.44,2.13,301,197,726,295,198,87,511,175,1.2,0.28
,,179458,0,0,-1,1,0,3,0.3,0.3,1,Jacob,0.8,608,False,,,49,179458.jpg,1.7,Bruun Larsen,0.0,False,,a,6,90,33,3195,6,3822,12,0.2,6.7,Bruun Larsen,459,2,0,1,10,0,0,0,0,0,0,0,94,107.6,163.0,143.0,40.9,4,1.28,0.35,1.63,8.17,325,138,153,100,156,95,233,117,4,,1,,,,0.25,0.0,0.07,0.32,1.6,1.96,236,152,285,134,349,151,614,231,0.78,0.2
0,0,461567,0,0,0,0,0,2,0.0,0.0,0,Owen,0.0,622,False,Season-long loan to Barnsley,2023-09-01T21:48:22.703139Z,40,461567.jpg,0.0,Dodgson,0.0,False,,u,6,90,0,467,0,3560,2,0.0,0.0,Dodgson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,596,221,583,220,541,207,601,221,,,,,,,0,0,0,0,0,0,716,203,478,180,605,217,590,216,0,0
,,550839,0,0,0,0,1,3,2.5,2.5,2,Wilson,3.0,660,False,,,50,550839.jpg,3.3,Odobert,0.1,False,,a,6,90,49,15575,62,11229,96,0.6,9.8,Odobert,904,3,2,2,22,0,0,0,2,0,0,3,166,206.4,155.4,191.0,55.1,11,0.99,1.47,2.46,19.70,232,95,166,107,124,78,179,90,,,,,,,0.1,0.0,0.15,0.25,1.96,2.19,216,138,87,39,125,62,478,161,1.1,0.2
100,75,247245,0,0,0,0,0,2,-0.3,-0.2,1,Hannes,0.2,674,False,,2024-01-22T01:00:10.959578Z,40,247245.jpg,0.7,Delcroix,0.0,False,,a,6,90,7,5059,22,4361,12,0.0,1.8,Delcroix,472,0,0,0,19,0,0,0,1,0,0,0,69,80.0,43.3,42.0,16.5,4,0.35,0.09,0.44,12.57,357,138,334,112,308,95,372,133,,,,,,,0.07,0.0,0.02,0.09,2.4,3.62,700,192,337,110,511,166,535,200,0.76,0.0
100,100,447715,0,0,0,0,0,3,0.7,0.7,2,Aaron,1.2,675,False,,2023-12-11T00:00:10.930063Z,50,447715.jpg,1.3,Ramsey,0.0,False,,a,6,90,17,10189,46,8707,16,0.2,3.4,A.Ramsey,460,0,0,0,14,0,0,0,0,0,0,0,62,51.2,27.7,49.0,12.7,4,0.27,0.48,0.75,10.30,396,173,373,189,292,155,396,179,,,,,,,0.05,0.0,0.09,0.14,2.02,2.74,208,132,236,110,403,180,542,191,0.78,0.0
,,437757,0,0,-1,1,0,3,0.3,0.3,1,Han-Noah,0.8,694,False,,,49,437757.jpg,1.0,Massengo,0.0,False,,a,6,90,3,446,4,498,3,0.2,0.6,Massengo,14,0,0,0,0,0,0,0,0,0,0,0,11,2.8,0.1,0.0,0.3,0,0.00,0.00,0.00,0.72,500,226,499,240,776,332,511,232,,,,,,,0.0,0.0,0.0,0.0,4.63,0.0,263,168,286,135,481,225,698,279,0.0,0.0
,,437748,0,0,-2,2,0,3,-0.3,-0.3,0,Mike,0.2,706,False,,,53,437748.jpg,1.3,Trésor,0.0,False,,a,6,90,18,5040,6,4742,14,0.0,3.4,M.Trésor,397,0,0,0,9,0,0,0,0,0,0,0,68,43.4,109.7,24.0,17.8,3,0.37,0.54,0.91,9.67,412,183,216,132,369,184,363,164,3,,4,,,,0.08,0.0,0.12,0.2,2.19,2.04,147,92,383,179,405,182,606,227,0.68,0.0
,,503724,0,0,0,0,0,2,2.0,2.0,1,Lorenz,2.5,805,False,,,40,503724.jpg,2.5,Assignon,0.0,False,,a,6,90,5,3636,455,455,72,0.6,1.2,Assignon,179,0,1,0,5,0,0,0,0,0,0,0,31,45.6,15.9,2.0,6.4,2,0.03,0.16,0.19,4.14,411,154,400,145,442,161,432,155,,,,,,,0.02,0.0,0.08,0.1,2.08,2.51,737,217,112,29,221,66,565,209,1.01,0.0
,,477717,0,0,0,0,0,2,0.5,0.5,1,Maxime,1.0,806,False,,,40,477717.jpg,1.0,Esteve,0.0,False,,a,6,90,2,220,37,16,0,0.2,0.5,Estève,124,0,0,0,3,0,0,0,0,0,0,0,21,25.0,1.2,0.0,2.7,1,0.00,0.00,0.00,2.80,438,163,458,171,550,212,469,167,,,,,,,0.0,0.0,0.0,0.0,2.03,2.18,727,210,241,78,431,151,762,255,0.73,0.0
100,100,486672,0,0,-5,5,0,3,1.0,2.0,0,Moisés,2.0,126,False,,2023-12-24T21:00:09.270040Z,45,486672.jpg,1.9,Caicedo Corozo,1.2,False,,a,7,8,39,114293,746,318675,316,0.4,8.7,Caicedo,1580,0,1,4,27,0,0,0,6,0,0,0,231,259.6,212.9,27.0,49.6,18,0.23,0.93,1.16,24.09,184,76,115,79,354,178,203,100,,,,,,,0.01,0.0,0.05,0.06,1.37,1.54,439,257,157,67,314,134,174,55,1.03,0.23
25,25,215059,0,0,0,0,1,1,-0.2,0.0,0,Robert,0.0,145,False,Knee injury - 25% chance of playing,2023-12-10T23:00:09.742927Z,45,215059.jpg,3.7,Sánchez,3.0,False,,d,7,8,59,996748,19,1062994,2015,0.0,13.1,Sanchez,1433,0,0,3,25,0,1,0,2,0,53,7,317,450.6,0.1,0.0,45.2,16,0.00,0.00,0.00,23.72,55,14,495,11,664,79,219,14,,,,,,,0.0,3.33,0.0,0.0,1.49,1.57,384,21,618,89,67,6,107,15,1.0,0.19
0,0,199598,0,0,0,0,0,2,0.0,0.0,0,Ethan,0.0,185,False,Permanent transfer to Leeds Utd,2023-07-20T08:39:43.633400Z,40,199598.jpg,0.0,Ampadu,0.0,False,,u,7,8,0,0,0,919,3,0.0,0.0,Ampadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,569,204,556,203,514,190,574,204,,,,,,,0,0,0,0,0,0,684,181,449,161,578,200,719,248,0,0
0,0,532605,0,0,-3,3,0,3,0.0,0.0,0,Andrey,0.0,186,False,Season-long loan to Strasbourg,2024-02-04T18:46:23.165485Z,42,532605.jpg,1.0,Nascimento dos Santos,0.1,False,,u,7,8,1,15054,0,22029,77,0.0,0.2,Andrey,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,3.0,0.2,0,0.06,0.00,0.06,0.02,635,238,475,229,440,219,515,235,,,,,,,0.77,0.0,0.0,0.77,0.26,0.0,657,353,528,185,435,196,422,139,0.0,0.0
0,0,109745,0,0,0,0,0,1,0.0,0.0,0,Kepa,0.0,187,False,One year loan deal to Real Madrid,2023-08-15T08:06:29.726491Z,50,109745.jpg,0.0,Arrizabalaga,0.2,False,,u,7,8,0,1775,0,84809,11,0.0,0.0,Arrizabalaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,785,93,783,90,780,88,787,93,,,,,,,0,0,0,0,0,0,176,6,751,92,786,93,334,51,0,0
0,0,54694,0,0,0,0,0,4,0.0,0.0,0,Pierre-Emerick,0.0,188,False,,2023-07-24T09:59:36.133419Z,65,54694.jpg,0.0,Aubameyang,0.0,False,,u,7,8,0,0,0,2012,1,0.0,0.0,Aubameyang,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,810,103,810,103,810,103,810,103,,,,,,,0,0,0,0,0,0,44,17,802,101,809,103,639,88,0,0
0,0,41328,0,0,0,0,0,2,0.0,0.0,0,César,0.0,189,False,Left the club as a free agent,2023-07-06T16:30:03.010661Z,45,41328.jpg,0.0,Azpilicueta,0.0,False,,u,7,8,0,0,0,100,0,0.0,0.0,Azpilicueta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,681,257,671,257,648,253,686,257,,,,,,,0,0,0,0,0,0,350,50,602,240,687,255,789,259,0,0
0,0,118335,0,0,0,0,0,2,0.0,0.0,0,Abdul Rahman,0.0,190,False,Permanent Transfer to PAOK,2023-07-13T08:07:47.494096Z,40,118335.jpg,0.0,Baba,0.0,False,,u,7,8,0,0,0,289,0,0.0,0.0,Baba,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,561,197,548,196,506,183,566,197,,,,,,,0,0,0,0,0,0,674,172,441,154,570,193,770,258,0,0
25,25,242880,0,0,-1,1,0,2,-0.2,0.1,0,Benoît,0.2,191,False,Muscle injury - 25% chance of playing,2024-02-08T10:30:08.092371Z,44,242880.jpg,2.2,Badiashile,0.1,False,,d,7,8,18,22120,4,20471,206,0.0,4.1,B.Badiashile,559,0,1,1,15,0,0,0,1,0,0,4,123,160.8,40.1,25.0,22.6,6,0.11,0.63,0.74,10.03,271,104,344,117,363,125,336,122,,,,,,,0.02,0.0,0.1,0.12,1.61,2.42,549,113,352,122,267,85,435,168,0.97,0.16
100,100,122074,0,0,0,0,0,1,-1.0,0.0,0,Marcus,0.0,192,False,,2023-08-03T10:30:04.581002Z,40,122074.jpg,0.0,Bettinelli,0.0,False,,a,7,8,-1,2189,13,2678,13,0.0,-0.2,Bettinelli,0,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,563,64,550,47,508,36,568,64,,,,,,,0,0,0,0,0,0,676,44,443,56,572,63,581,75,0,0
50,50,180736,0,0,-2,2,0,2,-0.5,0.0,0,Trevoh,0.0,194,False,Lack of match fitness - 50% chance of playing,2023-08-11T16:00:07.662192Z,43,180736.jpg,0.0,Chalobah,0.0,False,,d,7,8,0,868,5,17113,2,0.0,0.0,Chalobah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,643,250,632,250,600,245,647,250,,,,,,,0,0,0,0,0,0,609,137,543,223,652,247,538,202,0,0
100,100,172850,0,0,-1,1,0,2,-1.0,0.0,0,Ben,0.0,195,False,,2023-09-28T03:30:08.842279Z,54,172850.jpg,1.7,Chilwell,5.0,False,,a,7,8,15,2158008,522,3175494,881,0.0,2.8,Chilwell,472,0,1,1,10,0,0,0,5,0,0,2,85,91.4,191.2,92.0,37.4,6,0.85,1.59,2.44,7.17,339,130,130,26,214,52,252,79,1,,4,,,,0.16,0.0,0.3,0.46,1.37,1.91,114,11,780,259,354,123,74,25,1.14,0.19
100,100,478912,0,0,-3,3,0,3,0.5,1.5,0,Carney,1.5,196,False,,2023-10-18T22:00:09.030876Z,42,478912.jpg,2.4,Chukwuemeka,1.4,False,,a,7,8,12,318574,8792,460591,1306,0.4,2.9,Chukwuemeka,168,1,1,0,4,0,0,0,2,0,0,0,43,63.2,45.4,46.0,15.5,2,0.10,0.27,0.37,3.81,380,166,329,173,297,159,378,169,,,,,,,0.05,0.0,0.14,0.19,2.04,2.14,652,351,190,88,236,103,163,49,1.07,0.0
50,50,460028,0,0,2,-2,1,2,0.4,0.9,0,Levi,1.8,197,False,Tendon Injury - 50% chance of playing,2024-01-30T14:30:08.882026Z,47,460028.jpg,3.0,Colwill,4.0,False,,d,7,8,61,1176945,70,1088763,6387,0.4,13.0,Colwill,1597,1,1,5,23,0,0,0,2,0,0,4,317,331.8,111.0,163.0,60.7,18,1.29,0.51,1.80,23.50,121,42,213,52,144,19,160,39,,,,,,,0.07,0.0,0.03,0.1,1.32,1.3,327,38,176,56,158,38,85,29,1.01,0.28
0,0,179268,0,0,-2,2,0,2,0.0,0.0,0,Marc,0.0,198,False,Ankle injury - Expected back 09 Mar,2023-12-10T23:00:09.879958Z,48,179268.jpg,1.1,Cucurella Saseta,0.4,False,,i,7,8,10,54990,6,86544,69,0.0,2.1,Cucurella,703,0,0,1,14,0,0,0,5,0,0,0,104,148.4,92.3,58.0,29.9,8,0.85,0.26,1.11,13.23,287,113,243,68,276,81,299,103,,,,,,,0.11,0.0,0.03,0.14,1.69,1.79,289,33,723,256,422,144,262,103,1.02,0.13
100,100,448047,0,0,-2,2,1,3,0.2,1.2,0,Enzo,1.2,199,False,,2023-12-19T23:00:09.582067Z,48,448047.jpg,2.5,Fernández,2.2,False,,a,7,8,50,355683,855,571548,461,0.3,10.4,Enzo,1532,2,1,5,30,0,0,1,6,0,0,3,236,327.4,365.6,280.0,97.2,18,4.61,2.47,7.08,26.89,126,52,56,45,76,48,71,51,,,5,,2,,0.27,0.0,0.15,0.42,1.58,1.76,298,195,231,108,226,96,132,38,1.06,0.29
0,0,444463,0,0,-1,1,0,2,0.0,0.0,0,Wesley,0.0,201,False,Knee injury - Unknown return date,2023-07-18T23:30:03.865981Z,44,444463.jpg,0.0,Fofana,0.0,False,,i,7,8,0,837,4,3331,7,0.0,0.0,W.Fofana,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,671,256,662,256,631,251,675,256,,,,,,,0,0,0,0,0,0,559,116,588,238,681,254,602,218,0,0
100,100,232787,0,0,-1,1,0,3,0.5,1.5,0,Conor,1.5,202,False,,2023-12-03T20:30:08.630645Z,54,232787.jpg,2.7,Gallagher,0.4,False,,a,7,8,59,91228,237,103047,223,0.3,10.9,Gallagher,1822,0,5,5,33,0,0,0,4,1,0,4,313,362.4,458.2,207.0,102.4,22,1.82,2.44,4.26,29.28,103,40,32,26,117,74,62,47,5,,,,,,0.09,0.0,0.12,0.21,1.45,1.63,121,74,210,101,199,88,238,75,1.09,0.25
100,100,482609,0,0,2,-2,2,2,0.2,1.2,0,Malo,1.2,203,False,,2024-01-22T17:00:10.084255Z,42,482609.jpg,2.4,Gusto,6.8,False,,a,7,8,39,2247301,2665,1747864,5545,0.3,9.3,Gusto,1013,0,3,3,16,0,0,0,5,1,0,5,221,190.8,212.3,69.0,47.1,11,0.48,1.64,2.12,14.34,245,91,116,24,248,71,211,62,,,,,,,0.04,0.0,0.15,0.19,1.27,1.42,654,163,215,62,237,73,56,17,0.98,0.27
0,0,225796,0,0,-2,2,0,2,0.0,0.0,0,Reece,0.0,206,False,Hamstring injury - Unknown return date,2023-12-10T23:00:09.935968Z,53,225796.jpg,1.1,James,2.9,False,,i,7,8,9,507639,21,1756939,509,0.0,1.7,James,386,0,1,0,12,0,0,0,0,1,0,0,95,115.2,156.9,59.0,33.2,5,0.30,1.01,1.31,10.20,320,125,164,35,272,80,278,90,4,,2,,,,0.07,0.0,0.24,0.31,2.38,2.8,145,14,778,258,424,145,113,45,1.17,0.0
