chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0,199798,0,0,1,-1,0,2,0.0,0.0,0,Ezri,2.0,48,False,Knee injury - Expected back 02 Mar,2024-02-05T23:30:08.432257Z,46,199798.jpg,2.6,Konsa Ngoyo,2.3,False,,i,2,7,59,424189,9,305541,3937,0.4,12.8,Konsa,1996,0,1,5,30,0,0,0,5,0,0,4,374,369.4,117.5,157.0,64.6,23,1.87,0.78,2.65,28.97,89,32,197,46,148,21,139,30,,,,,,,0.08,0.0,0.04,0.12,1.31,1.35,341,44,151,49,210,62,124,52,1.04,0.23
100,100,98980,0,0,2,-2,0,1,4.5,4.5,0,Emiliano,4.5,49,False,,2023-11-24T19:00:09.689065Z,52,98980.jpg,3.6,Martínez Romero,12.6,False,,a,2,7,79,1258425,1962,823727,1687,0.9,15.2,Martinez,1980,0,0,6,29,1,0,0,4,0,65,12,421,553.2,20.0,0.0,57.4,22,0.00,0.00,0.00,29.53,24,8,388,3,789,89,167,9,,,,,,,0.0,2.95,0.0,0.0,1.34,1.32,150,5,31,3,84,10,32,5,1.0,0.27
100,100,122806,0,0,0,0,0,3,3.0,3.0,0,John,3.0,50,False,,2023-11-20T10:00:08.648383Z,55,122806.jpg,3.9,McGinn,1.6,False,,a,2,7,90,320151,651,218092,542,0.5,16.4,McGinn,1954,6,2,6,28,0,0,0,6,0,0,8,339,457.2,467.1,303.0,123.0,23,4.29,3.37,7.66,26.40,48,16,29,23,67,40,32,21,2,,3,,,,0.2,0.0,0.16,0.36,1.22,1.29,101,60,86,38,57,36,151,45,1.06,0.28
0,0,149484,0,0,-4,4,0,2,0.0,0.0,0,Tyrone,0.0,51,False,Knee injury - Unknown return date,2023-08-12T21:30:06.077936Z,41,149484.jpg,0.0,Mings,1.1,False,,i,2,7,0,10399,14,1071647,45,0.0,0.0,Mings,30,0,0,0,2,0,0,0,0,0,0,0,5,3.6,13.0,5.0,2.2,1,0.01,0.16,0.17,1.08,486,179,412,150,422,153,471,169,,,,,,,0.03,0.0,0.48,0.51,3.24,6.0,656,164,515,207,643,244,177,70,3.0,0.0
100,100,111782,0,0,-1,1,0,1,0.0,0.0,0,Robin,0.0,53,False,,2023-12-29T16:00:09.710707Z,39,111782.jpg,2.0,Olsen,0.6,False,,a,2,7,2,26380,35,56572,31,0.0,0.5,Olsen,90,0,0,0,1,0,0,0,0,0,1,0,12,12.0,0.0,0.0,1.2,1,0.00,0.00,0.00,0.73,457,33,510,22,464,11,483,33,,,,,,,0.0,1.0,0.0,0.0,0.73,1.0,766,71,399,32,287,30,218,31,1.0,0.0
0,0,481624,0,0,0,0,0,3,0.0,0.0,0,Jaden,0.0,54,False,Transferred to Hull City,2023-09-02T08:48:12.680336Z,45,481624.jpg,1.0,Philogene-Bidace,0.1,False,,u,2,7,1,3755,0,14575,2,0.0,0.2,Philogene,3,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.3,2.0,0.3,0,0.00,0.00,0.00,0.65,511,232,482,234,444,220,503,227,,,,,,,0.0,0.0,0.0,0.0,19.5,30.0,436,254,650,246,460,210,506,174,0.0,0.0
100,100,232653,0,0,-1,1,0,3,0.5,0.5,0,Jacob,0.5,55,False,,2024-01-15T07:30:09.692942Z,59,232653.jpg,1.6,Ramsey,0.1,False,,a,2,7,19,17432,43,23398,17,0.1,3.2,J.Ramsey,550,1,0,0,7,0,0,0,2,0,0,0,57,94.0,90.6,106.0,29.2,4,0.77,0.88,1.65,7.07,333,144,242,140,190,108,295,138,,,,,,,0.13,0.0,0.14,0.27,1.16,1.15,68,43,323,156,370,163,405,130,0.65,0.0
0,0,122775,0,0,0,0,0,3,0.0,0.0,0,Morgan,0.0,56,False,Joined OGC Nice on a season-long loan,2023-07-26T11:26:30.137805Z,45,122775.jpg,0.0,Sanson,0.0,False,,u,2,7,0,0,0,620,1,0.0,0.0,Sanson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,681,264,674,265,653,256,686,267,,,,,,,0,0,0,0,0,0,367,225,606,222,688,270,743,306,0,0
0,0,248164,0,0,0,0,0,1,0.0,0.0,0,Viljami,0.0,57,False,Joined Exeter City on a season-long loan,2023-07-20T08:38:58.947431Z,40,248164.jpg,0.0,Sinisalo,0.0,False,,u,2,7,0,0,0,380,1,0.0,0.0,Sinisalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,582,70,567,53,524,42,587,70,,,,,,,0,0,0,0,0,0,698,50,462,62,592,69,751,87,0,0
100,100,166989,0,0,-4,4,0,3,2.5,2.5,0,Youri,2.5,58,False,,2023-12-15T09:30:09.215067Z,56,166989.jpg,2.1,Tielemans,0.4,False,,a,2,7,39,24310,57,98714,30,0.4,7.0,Tielemans,723,1,3,2,10,0,0,0,1,0,0,0,152,162.0,153.1,68.0,38.4,6,0.44,1.25,1.69,12.81,269,110,161,106,246,131,241,120,,,,,,,0.05,0.0,0.16,0.21,1.59,1.24,90,55,115,52,283,123,244,78,0.75,0.25
0,0,110504,0,0,0,0,0,3,0.0,0.0,0,Bertrand,0.0,59,False,Contract terminated,2024-02-04T18:42:06.380445Z,50,110504.jpg,1.0,Traoré,0.0,False,,u,2,7,2,1492,0,3451,1,0.0,0.4,Bertrand Traoré,10,0,0,0,0,0,0,0,0,0,0,0,6,3.0,0.0,0.0,0.3,0,0.00,0.00,0.00,0.77,497,223,779,335,774,332,509,231,,,,,,,0.0,0.0,0.0,0.0,6.93,0.0,177,108,746,313,484,228,651,252,0.0,0.0
100,100,178301,0,0,8,-8,4,4,6.5,6.5,0,Ollie,6.5,60,True,,2023-11-30T23:30:07.866054Z,88,178301.jpg,6.3,Watkins,52.6,False,,a,2,7,146,6550614,5093,3652003,23294,0.7,16.6,Watkins,2029,11,14,6,30,0,0,0,4,0,0,18,486,650.0,431.4,890.0,197.1,23,10.48,3.13,13.61,29.54,6,1,35,2,2,1,3,1,,,,,2,,0.46,0.0,0.14,0.6,1.31,1.33,7,3,12,5,7,3,3,2,1.02,0.27
0,0,213345,0,0,0,0,0,4,0.0,0.0,0,Wesley,0.0,61,False,Permanent transfer to Stoke,2023-07-31T07:08:09.572672Z,50,213345.jpg,0.0,Moraes Ferreira da Silva,0.0,False,,u,2,7,0,0,0,785,0,0.0,0.0,Wesley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,786,97,786,97,781,97,788,97,,,,,,,0,0,0,0,0,0,196,46,753,88,787,97,732,100,0,0
100,100,244954,0,0,1,-1,1,2,0.0,0.0,0,Pau,0.0,584,False,,2024-01-06T01:00:10.913044Z,46,244954.jpg,3.4,Torres,3.2,False,,a,2,7,61,862642,810,805342,532,0.0,13.3,Pau,1517,2,0,4,20,0,0,0,1,0,0,4,308,313.2,122.2,103.0,53.9,16,0.88,0.54,1.42,21.75,129,46,191,42,193,44,181,48,,,,,,,0.05,0.0,0.03,0.08,1.29,1.19,348,49,702,251,106,18,103,38,0.95,0.24
100,100,243557,0,0,0,0,2,3,1.5,1.5,0,Moussa,1.5,599,False,,2023-09-30T23:00:09.545623Z,65,243557.jpg,4.0,Diaby,7.6,False,,a,2,7,91,2363332,820,2317546,2958,0.2,14.0,Diaby,1441,4,7,5,23,0,0,0,0,0,0,5,267,321.6,421.5,488.0,123.0,18,4.90,2.80,7.70,20.10,124,53,36,29,26,15,33,22,,,,,,,0.31,0.0,0.17,0.48,1.26,1.44,47,27,203,98,54,33,50,19,1.12,0.31
,,549068,0,0,0,0,0,3,0.0,0.0,0,Omari,0.0,618,False,,,45,549068.jpg,0.0,Kellyman,0.1,False,,a,2,7,0,7100,6,7852,3,0.0,0.0,Kellyman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,748,310,746,311,735,306,753,313,,,,,,,0,0,0,0,0,0,484,289,690,274,752,313,516,179,0,0
0,0,462381,0,0,0,0,0,1,0.0,0.0,0,Filip,0.0,670,False,Joined Milton Keynes Dons on a season-long loan,2024-01-22T11:44:07.815159Z,40,462381.jpg,0.0,Marschall,0.0,False,,u,2,7,0,3154,0,2502,10,0.0,0.0,Marschall,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,596,75,581,58,538,47,601,75,,,,,,,0,0,0,0,0,0,714,55,476,67,606,74,573,73,0,0
100,100,245414,0,0,-1,1,0,3,0.2,0.2,0,Nicolò,0.2,672,False,,2024-02-05T14:00:09.603663Z,54,245414.jpg,1.2,Zaniolo,0.1,False,,a,2,7,18,13228,11,12359,5,0.0,3.3,Zaniolo,525,1,0,1,7,0,0,0,5,0,0,0,0,73.2,83.3,226.0,37.8,7,1.68,0.54,2.22,7.91,363,159,256,146,100,63,246,122,,,,,,,0.29,0.0,0.09,0.38,1.36,1.2,122,75,382,181,414,190,514,178,1.2,0.17
0,0,516159,0,0,0,0,0,1,0.0,0.0,0,Oliwier,0.0,686,False,On loan to Puszcza Niepolomice,2023-09-11T14:12:20.141802Z,40,516159.jpg,0.0,Zych,0.0,False,,u,2,7,0,6697,0,5871,4,0.0,0.0,Zych,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,619,83,604,66,565,55,624,83,,,,,,,0,0,0,0,0,0,743,63,500,75,629,82,517,70,0,0
,,171101,0,0,0,0,0,2,3.0,3.0,0,Clément,3.0,699,False,,,45,171101.jpg,3.3,Lenglet,0.2,False,,a,2,7,20,25117,295,10568,49,0.7,4.4,Lenglet,511,0,1,2,8,0,0,0,1,0,0,0,121,119.6,34.1,20.0,17.3,6,0.18,0.47,0.65,7.43,311,123,351,121,377,131,364,130,,,,,,,0.03,0.0,0.08,0.11,1.31,1.41,373,63,77,21,117,22,317,124,1.06,0.35
,,564505,0,0,0,0,0,1,0.0,0.0,0,Sam,0.0,765,False,,,40,564505.jpg,0.0,Proctor,0.0,False,,a,2,7,0,377,6,177,1,0.0,0.0,Proctor,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,628,85,613,68,574,57,633,85,,,,,,,0,0,0,0,0,0,752,65,509,77,638,84,730,86,0,0
,,515599,0,0,0,0,0,3,0.0,0.0,0,Tommi,0.0,767,False,,,45,515599.jpg,0.0,O'Reilly,0.0,False,,a,2,7,0,222,2,105,1,0.0,0.0,O'Reilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,735,302,732,303,719,297,740,305,,,,,,,0,0,0,0,0,0,464,277,675,266,740,306,772,323,0,0
,,481283,0,0,0,0,0,1,0.0,0.0,0,James,0.0,778,False,,,40,481283.jpg,0.0,Wright,0.0,False,,a,2,7,0,153,6,37,2,0.0,0.0,Wright,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,604,80,589,63,548,52,609,80,,,,,,,0,0,0,0,0,0,726,60,485,72,614,79,771,88,0,0
,,465390,0,0,0,0,0,2,0.0,0.0,0,Kaine,0.0,793,False,,,40,465390.jpg,0.0,Kesler-Hayden,0.0,False,,a,2,7,0,247,16,42,1,0.0,0.0,Kesler-Hayden,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,599,223,584,222,542,209,604,223,,,,,,,0,0,0,0,0,0,718,206,479,180,609,219,750,253,0,0
,,244850,0,0,0,0,0,3,0.5,0.5,0,Morgan,0.5,803,False,,,50,244850.jpg,1.0,Rogers,0.0,False,,a,2,7,1,317,5,77,8,0.1,0.2,Rogers,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,4.0,0.3,0,0.16,0.00,0.16,0.15,788,339,497,239,434,215,510,232,,,,,,,1.6,0.0,0.0,1.6,1.5,0.0,202,126,318,152,486,229,762,319,0.0,0.0
0,0,444180,0,0,-1,1,0,3,0.0,0.0,0,Jaidon,0.0,62,False,Season-long loan to Leeds United,2023-09-03T20:09:06.556250Z,49,444180.jpg,1.0,Anthony,0.0,False,,u,3,91,3,1618,0,12807,0,0.0,0.6,Anthony,151,0,0,0,5,0,0,0,1,0,0,0,4,9.0,4.6,16.0,3.0,2,0.07,0.02,0.09,4.44,467,208,437,214,395,195,464,211,,,,,,,0.04,0.0,0.01,0.05,2.65,2.98,266,170,741,309,482,226,544,193,1.19,0.0
0,0,168991,0,0,-3,3,0,3,0.0,0.0,0,Philip,-0.2,63,False,Suspended until 03 Mar,2024-02-04T21:00:08.947509Z,52,168991.jpg,2.5,Billing,0.3,False,,s,3,91,49,65062,4,112076,183,0.0,9.4,Billing,1195,2,3,1,31,0,0,0,3,1,0,3,186,267.2,246.7,217.0,72.8,12,2.08,1.76,3.84,25.44,171,72,95,71,104,67,117,71,,,1,,,,0.16,0.0,0.13,0.29,1.92,2.33,154,96,808,352,231,101,286,95,0.9,0.08
0,0,111317,0,0,-3,3,0,3,0.0,0.0,0,David,0.2,64,False,Joined Southampton on loan until the end of the season,2024-02-01T07:18:01.865952Z,47,111317.jpg,1.8,Brooks,0.1,False,,u,3,91,23,9628,0,15386,12,0.0,4.9,Brooks,271,1,1,0,7,0,0,0,1,0,0,2,71,88.2,112.4,113.0,31.4,2,2.45,0.47,2.92,6.08,340,146,204,125,182,105,287,135,,,,,,,0.81,0.0,0.16,0.97,2.02,2.32,313,204,369,171,334,142,500,170,0.66,0.0
100,100,158499,0,0,0,0,0,3,1.0,1.5,2,Ryan,1.5,65,False,,2024-02-05T14:00:08.189778Z,50,158499.jpg,2.3,Christie,0.1,False,,a,3,91,53,20743,23,18429,26,0.3,10.6,Christie,1805,0,2,5,37,0,0,0,3,0,0,3,241,317.6,364.9,234.0,92.0,22,1.14,3.44,4.58,29.41,128,55,52,43,94,60,74,52,4,,,,,,0.06,0.0,0.17,0.23,1.47,1.84,185,112,197,93,262,113,476,159,1.1,0.25
100,100,155408,0,0,0,0,0,3,1.0,1.5,2,Lewis,1.5,66,False,,2023-12-23T22:30:08.669674Z,50,155408.jpg,2.0,Cook,0.0,False,,a,3,91,36,2905,3,4235,5,0.3,7.2,L.Cook,1441,0,1,4,29,0,0,0,3,1,0,2,228,239.6,331.2,21.0,59.3,17,0.09,1.78,1.87,27.76,198,81,62,50,376,189,157,84,2,,,,,,0.01,0.0,0.11,0.12,1.73,1.81,183,111,196,92,305,130,598,223,1.06,0.25
0,0,244085,0,0,0,0,0,3,0.0,0.0,0,Siriki,0.0,67,False,Permanent Transfer to Birmingham,2023-07-17T06:20:36.127600Z,45,244085.jpg,0.0,Dembélé,0.0,False,,u,3,91,0,0,0,392,0,0.0,0.0,Siriki,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,693,269,688,270,669,261,698,272,,,,,,,0,0,0,0,0,0,401,233,626,228,701,275,770,322,0,0
0,0,81012,0,0,-2,2,0,2,0.0,0.0,0,Ryan,0.0,68,False,Calf injury - Unknown return date,2023-08-06T23:30:05.414382Z,43,81012.jpg,0.0,Fredericks,0.0,False,,i,3,91,0,795,4,2393,1,0.0,0.0,Fredericks,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,637,248,623,247,591,242,641,248,,,,,,,0,0,0,0,0,0,591,126,532,217,647,245,677,238,0,0
0,0,463981,0,0,0,0,0,2,0.0,0.0,0,James,0.2,69,False,Ankle injury - Expected back 16 Mar,2024-01-26T02:00:09.620549Z,40,463981.jpg,1.0,Hill,0.1,False,,i,3,91,2,6753,2,22199,5,0.0,0.5,Hill,69,0,0,0,1,0,0,0,0,0,0,0,11,22.2,2.2,0.0,2.5,1,0.00,0.01,0.01,1.15,443,162,448,165,541,208,469,167,,,,,,,0.0,0.0,0.01,0.01,1.5,1.3,717,205,336,110,429,149,407,157,1.3,0.0
100,100,235530,0,0,0,0,0,2,0.5,1.0,0,Lloyd,1.0,70,False,,2023-11-25T19:00:08.932055Z,45,235530.jpg,1.8,Kelly,0.0,False,,a,3,91,24,12342,20,11984,7,0.2,5.3,Kelly,920,0,0,2,21,0,0,0,1,0,0,3,165,144.6,73.0,29.0,24.6,11,0.19,0.17,0.36,14.21,287,113,274,85,343,116,326,118,,,,,,,0.02,0.0,0.02,0.04,1.39,2.05,399,77,242,79,332,117,520,196,1.08,0.2
0,0,444183,0,0,-2,2,0,3,0.0,0.0,0,Gavin,0.0,71,False,Season-long loan to Fleetwood Town,2024-02-04T18:43:28.161754Z,43,444183.jpg,0.0,Kilkenny,0.1,False,,u,3,91,0,8269,0,10812,24,0.0,0.0,Kilkenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,647,243,634,245,602,230,651,246,,,,,,,0,0,0,0,0,0,626,342,549,193,657,252,473,158,0,0
,,222683,0,0,-4,4,1,3,1.5,2.0,0,Justin,2.0,72,False,,,46,222683.jpg,2.6,Kluivert,0.3,False,,a,3,91,47,65280,193,78603,140,0.4,10.2,Kluivert,949,3,0,5,12,0,0,0,3,0,0,2,101,168.2,180.4,270.0,62.0,13,2.15,0.96,3.11,14.32,263,107,135,89,77,49,151,81,,,4,,,,0.2,0.0,0.09,0.29,1.36,1.14,343,223,152,64,211,90,270,87,1.23,0.47
0,0,128309,0,0,-1,1,0,3,0.0,0.0,0,Jamal,0.0,73,False,Season-long loan to  Swansea City,2023-09-02T08:49:08.357551Z,49,128309.jpg,0.0,Lowe,0.0,False,,u,3,91,0,81,0,1268,0,0.0,0.0,Lowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,769,325,766,325,760,321,772,327,,,,,,,0,0,0,0,0,0,229,148,726,298,772,327,695,278,0,0
0,0,133845,0,0,-2,2,0,3,0.0,0.0,0,Emiliano,0.0,74,False,On loan to Hibernian until the end of the season,2024-01-24T07:58:53.768805Z,43,133845.jpg,0.0,Marcondes,0.0,False,,u,3,91,0,9461,0,10061,13,0.0,0.0,Marcondes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,638,240,625,242,593,227,642,243,,,,,,,0,0,0,0,0,0,601,336,536,189,648,249,556,200,0,0
100,100,223911,0,0,-2,2,0,2,-0.5,0.0,0,Chris,0.0,75,False,,2023-09-26T18:00:07.515397Z,43,223911.jpg,0.7,Mepham,0.1,False,,a,3,91,4,2452,3,7032,4,0.0,0.9,Mepham,265,0,0,0,10,0,0,0,1,0,0,0,39,50.4,13.0,23.0,8.7,3,0.09,0.04,0.13,4.66,392,148,413,151,370,129,418,148,,,,,,,0.03,0.0,0.01,0.04,1.58,3.4,617,146,546,227,514,169,507,193,1.02,0.0
0,0,128340,0,0,-4,4,0,4,0.0,0.0,0,Kieffer,0.2,76,False,Season-long loan to Ipswich Town,2024-02-04T18:58:33.142579Z,46,128340.jpg,1.8,Moore,0.2,False,,u,3,91,14,20322,0,50568,75,0.0,3.0,Moore,100,1,0,0,2,0,0,0,0,0,0,2,38,37.4,27.9,81.0,14.1,0,1.44,0.33,1.77,2.26,419,48,368,50,224,46,381,50,,,,,,,1.3,0.0,0.3,1.6,2.03,1.8,336,64,365,45,333,43,322,51,0.0,0.0
100,100,69752,0,0,1,-1,2,1,1.5,2.0,2,Norberto,2.0,77,False,,2023-10-27T13:30:07.907911Z,46,69752.jpg,3.7,Murara Neto,3.4,False,,a,3,91,77,531456,264,286621,933,0.4,16.7,Neto,1890,0,0,5,37,0,1,0,4,0,75,11,398,549.6,0.0,0.0,55.0,21,0.00,0.01,0.01,33.57,27,9,756,86,746,82,175,10,,,,,,,0.0,3.57,0.0,0.0,1.6,1.76,333,12,150,14,68,7,94,14,1.0,0.24
100,100,533463,0,0,-3,3,0,3,0.0,0.5,1,Dango,0.5,78,False,,2023-12-30T22:30:09.287875Z,47,533463.jpg,1.2,Ouattara,0.0,False,,a,3,91,18,1193,4,5290,2,0.1,3.8,O.Dango,491,0,0,2,8,0,0,0,2,0,0,0,76,98.2,89.8,124.0,31.5,5,1.20,0.51,1.71,6.13,328,141,243,141,170,100,286,134,,,,,,,0.22,0.0,0.09,0.31,1.12,1.47,329,217,310,147,408,184,665,261,0.92,0.37
0,0,156687,0,0,0,0,0,3,0.0,0.0,0,Ben,0.0,79,False,Permanent transfer to Stoke City,2023-07-11T08:58:20.803049Z,45,156687.jpg,0.0,Pearson,0.0,False,,u,3,91,0,0,0,109,0,0.0,0.0,Pearson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,683,265,676,266,655,257,688,268,,,,,,,0,0,0,0,0,0,370,227,608,223,690,271,799,346,0,0
100,100,32259,0,0,0,0,0,1,-0.5,0.0,0,Darren,0.0,80,False,,2023-10-28T18:00:07.926322Z,40,32259.jpg,0.0,Randolph,0.4,False,,a,3,91,0,8946,13,28616,22,0.0,0.0,Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,553,59,538,42,494,31,558,59,,,,,,,0,0,0,0,0,0,661,39,429,51,563,58,250,34,0,0
0,0,156685,0,0,-2,2,0,3,0.0,0.0,0,Joe,0.0,81,False,On loan to Southampton until the end of the season,2024-01-17T09:57:46.390612Z,48,156685.jpg,1.2,Rothwell,0.0,False,,u,3,91,13,836,0,1944,3,0.0,2.7,Rothwell,380,0,0,0,12,0,0,0,0,0,0,0,54,45.8,63.9,5.0,11.6,3,0.06,0.22,0.28,11.24,403,180,290,158,425,212,399,182,,,,,,,0.01,0.0,0.05,0.06,2.66,2.84,285,185,714,289,410,186,645,246,0.71,0.0
100,100,437730,0,0,0,0,0,4,0.5,1.0,1,Antoine,1.0,82,False,,2024-01-01T13:00:10.892809Z,45,437730.jpg,2.7,Semenyo,1.8,False,,a,3,91,51,709464,629,657659,604,0.2,11.3,Semenyo,982,3,3,4,17,0,0,0,3,0,0,4,163,212.6,174.7,363.0,75.0,13,2.39,0.80,3.19,15.53,221,29,139,19,50,22,116,23,,,,,,,0.22,0.0,0.07,0.29,1.42,1.56,414,73,243,34,194,35,142,22,1.19,0.37
100,100,221466,0,0,0,0,3,2,2.0,2.5,7,Marcos,2.5,83,False,,2023-12-31T22:30:09.713753Z,45,221466.jpg,3.3,Senesi,3.0,False,,a,3,91,66,677727,767,392435,977,0.6,14.7,Senesi,1475,3,2,4,30,0,0,0,6,0,0,7,316,433.6,147.3,71.0,65.5,16,1.03,1.82,2.85,26.18,55,16,167,34,238,65,137,28,,,,,,,0.06,0.0,0.11,0.17,1.6,1.83,390,71,109,29,119,24,108,41,0.98,0.24
100,100,54469,0,0,-1,1,0,2,0.5,1.0,0,Adam,1.0,84,False,,2024-01-22T01:00:09.769539Z,44,54469.jpg,2.6,Smith,0.1,False,,a,3,91,37,23015,17,15268,46,0.2,8.4,Smith,1004,0,2,3,17,0,0,0,1,0,0,0,185,187.6,134.6,4.0,32.8,11,0.00,0.89,0.89,13.52,246,93,178,36,429,158,273,90,,,,,,,0.0,0.0,0.08,0.08,1.21,1.52,500,85,233,73,204,56,384,150,0.99,0.27
100,100,154566,0,0,5,-5,2,4,3.5,4.0,4,Dominic,4.0,85,False,,2023-09-28T03:30:08.465399Z,70,154566.jpg,5.0,Solanke,23.3,False,,a,3,91,114,3887686,3193,1776302,29874,0.6,16.3,Solanke,2047,13,2,5,41,0,0,0,2,0,0,12,368,568.2,223.3,850.0,164.3,23,12.24,1.28,13.52,34.80,20,4,104,10,4,3,14,5,,,,,1,,0.54,0.0,0.06,0.6,1.53,1.8,32,12,50,13,24,6,13,4,1.01,0.22
100,100,201658,0,0,-1,1,1,3,1.3,1.8,2,Marcus,1.8,86,False,,2023-07-26T15:30:04.076941Z,54,201658.jpg,3.4,Tavernier,0.5,False,,a,3,91,67,192699,63,147486,335,0.3,12.4,Tavernier,1463,2,4,5,30,0,0,0,1,0,0,5,258,339.0,411.0,309.0,105.9,17,2.86,3.15,6.01,23.01,110,42,39,32,66,39,54,40,1,,2,,,,0.18,0.0,0.19,0.37,1.42,1.85,117,70,179,81,107,56,230,71,1.05,0.31
0,0,424044,0,0,-3,3,0,3,0.0,0.0,0,Hamed,0.0,87,False,On loan to Napoli until the end of the season,2023-12-06T23:30:08.350358Z,47,424044.jpg,1.0,Traorè,0.0,False,,u,3,91,3,619,0,2149,1,0.0,0.6,Hamed Traorè,44,0,0,0,1,0,0,0,0,0,0,0,10,12.8,14.8,30.0,5.7,0,0.17,0.01,0.18,0.84,455,202,404,201,339,173,435,198,,,,,,,0.35,0.0,0.02,0.37,1.72,2.05,324,214,708,284,475,221,657,255,0.0,0.0
100,100,229600,0,0,0,0,0,1,-0.5,0.0,0,Mark,0.0,88,False,,2023-07-28T08:25:34.409705Z,40,229600.jpg,0.0,Travers,0.1,False,,a,3,91,0,887,5,9506,6,0.0,0.0,Travers,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,576,68,561,51,518,40,581,68,,,,,,,0,0,0,0,0,0,689,48,454,60,586,67,432,61,0,0
,,477580,0,0,-1,1,0,2,0.7,1.2,1,Illia,1.2,89,False,,,44,477580.jpg,2.0,Zabarnyi,0.2,False,,a,3,91,47,39548,38,31202,47,0.3,10.7,Zabarnyi,2070,0,0,5,44,0,0,0,3,0,0,1,361,378.8,53.9,30.0,46.3,23,0.48,0.41,0.89,36.33,84,30,313,104,337,112,209,62,,,,,,,0.02,0.0,0.02,0.04,1.58,1.91,563,118,210,64,296,100,314,121,1.0,0.22
100,100,544877,0,0,-1,1,0,2,0.3,0.8,1,Milos,0.8,595,False,,2023-12-21T15:00:10.669352Z,44,544877.jpg,1.9,Kerkez,0.2,False,,a,3,91,34,36597,10,45434,21,0.2,7.7,Kerkez,1224,0,1,3,27,1,0,0,2,0,0,1,169,193.6,106.4,30.0,33.0,13,0.18,0.55,0.73,25.77,237,86,217,54,338,113,271,89,,,,,,,0.01,0.0,0.04,0.05,1.89,1.99,583,123,269,85,317,110,338,132,0.96,0.22
